date,temperature_2m_max,apparent_temperature_min,sunset,daylight_duration,sunshine_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunrise,weather_code,apparent_temperature_max,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,apparent_temperature_mean,temperature_2m_min,temperature_2m_mean
2016-09-30 22:00:00+00:00,19.0235,9.576251,0,41810.14,36645.37,18.391737,45.719997,207.04779,11.89,2.2320244,0,53.0,16.33949,1.4000001,1.4000001,0.0,5.0,12.534446,10.8735,14.400582
2016-10-01 22:00:00+00:00,14.9735,6.704137,0,41583.71,34492.83,25.582806,51.48,247.38399,7.29,1.6969,0,53.0,11.877022,1.3,1.3,0.0,4.0,9.377039,10.5735,12.577666
2016-10-02 22:00:00+00:00,17.8735,8.870665,0,41356.395,33663.656,16.516901,36.0,297.52945,8.85,1.7259598,0,53.0,16.16653,0.70000005,0.70000005,0.0,2.0,12.039567,11.1235,13.900582
2016-10-03 22:00:00+00:00,16.223501,7.883341,0,41128.332,16438.09,21.288757,38.16,72.22514,6.52,1.6049544,0,3.0,13.360283,0.0,0.0,0.0,0.0,10.4388075,10.0234995,12.890167
2016-10-04 22:00:00+00:00,14.2235,4.5238056,0,40899.67,37010.035,24.64094,48.239998,74.55031,12.95,2.6436472,0,1.0,9.061361,0.0,0.0,0.0,0.0,6.893125,8.3735,11.1735
2016-10-05 22:00:00+00:00,12.8235,1.7456207,0,40670.56,23770.258,23.210928,45.36,58.274986,8.71,1.7862358,0,3.0,8.362659,0.0,0.0,0.0,0.0,5.2509036,5.7735,9.29225
2016-10-06 22:00:00+00:00,14.4235,7.2378445,0,40441.145,4467.4023,18.03237,33.839996,56.70322,4.79,1.2444805,0,3.0,11.616549,0.0,0.0,0.0,0.0,9.15142,9.8235,11.746415
2016-10-07 22:00:00+00:00,14.3235,5.191635,0,40211.57,34225.742,14.512064,29.88,40.367718,8.73,1.4379493,0,51.0,11.339433,0.1,0.1,0.0,1.0,8.280698,8.0735,10.606834
2016-10-08 22:00:00+00:00,13.6235,2.182249,0,39981.992,32349.521,11.525623,24.48,40.498505,10.49,1.593747,0,3.0,10.510039,0.0,0.0,0.0,0.0,6.4402485,4.5235,8.94225
2016-10-09 22:00:00+00:00,12.8235,3.197403,0,39752.56,31578.01,8.913181,19.44,191.68933,8.15,1.0943089,0,55.0,12.092827,2.2,2.2,0.0,7.0,6.933704,5.5235,8.577666
2016-10-10 22:00:00+00:00,12.1735,0.83793736,0,39523.426,27793.928,11.966954,24.84,45.57429,8.67,1.2333698,0,3.0,9.1093235,0.0,0.0,0.0,0.0,5.3641343,3.5235002,7.9339166
2016-10-11 22:00:00+00:00,11.0234995,5.397025,0,39294.75,11075.018,18.089775,33.839996,54.530796,3.08,0.7374097,0,51.0,7.6595592,0.5,0.5,0.0,2.0,6.790566,8.5735,9.390167
2016-10-12 22:00:00+00:00,13.3735,1.6313105,0,39066.684,29936.656,26.282465,52.199997,84.958954,9.66,1.9139422,0,3.0,8.320931,0.0,0.0,0.0,0.0,5.050775,5.7235,9.308917
2016-10-13 22:00:00+00:00,14.8735,4.949929,0,38839.395,15549.254,13.556282,29.16,79.92576,6.72,1.2846266,0,61.0,12.75359,7.0,7.0,0.0,11.0,8.095639,7.8234997,10.621417
2016-10-14 22:00:00+00:00,16.573502,8.724199,0,38613.047,20078.543,19.513195,38.88,195.54166,6.79,1.4431212,0,55.0,13.821108,5.7000003,5.7000003,0.0,8.0,10.585245,11.0735,12.890167
2016-10-15 22:00:00+00:00,20.5235,6.5917606,0,38387.797,33184.715,19.011953,40.32,162.63289,10.45,2.1038392,0,3.0,18.922182,0.0,0.0,0.0,0.0,12.050446,9.4735,14.386001
2016-10-16 22:00:00+00:00,17.473501,9.510305,0,38163.83,32429.871,16.299694,30.239998,210.613,9.5,1.5519764,0,55.0,15.244015,3.0,3.0,0.0,6.0,12.138976,11.0234995,13.736001
2016-10-17 22:00:00+00:00,13.4735,5.3278046,0,37941.316,9474.779,25.41763,52.56,222.3107,3.67,0.63861364,0,55.0,10.422963,4.6,4.6,0.0,8.0,8.226611,8.4735,10.81725
2016-10-18 22:00:00+00:00,11.8735,4.5544024,0,37720.43,20096.633,24.535526,51.839996,266.65115,4.62,0.85160005,0,61.0,8.509196,3.9,3.9,0.0,10.0,6.2796745,7.4235,9.621417
2016-10-19 22:00:00+00:00,13.2734995,4.633374,0,37501.355,23963.084,19.008545,34.56,311.85742,5.6,0.78759015,0,61.0,11.037408,2.8,2.8,0.0,6.0,7.403395,6.7235,9.706833
2016-10-20 22:00:00+00:00,11.6735,2.8263083,0,37284.055,30604.318,8.350138,16.919998,320.5187,7.43,0.9541345,0,3.0,9.905951,0.0,0.0,0.0,0.0,5.8853016,4.8234997,7.8505826
2016-10-21 22:00:00+00:00,12.0735,3.800971,0,37066.723,30245.002,10.182337,17.28,305.53775,5.91,0.83172756,0,51.0,11.14109,0.1,0.1,0.0,1.0,6.9928646,6.4235,8.790166
2016-10-22 22:00:00+00:00,10.0735,0.8280854,0,36849.094,20391.34,15.124284,29.88,79.20143,6.53,0.8084009,0,3.0,6.8514404,0.0,0.0,0.0,0.0,3.8138292,3.8235002,6.6901665
2016-10-23 22:00:00+00:00,12.6235,4.7244225,0,36631.344,7347.9805,13.217443,28.8,73.64577,4.0,0.6632233,0,51.0,12.078812,1.5000001,1.5000001,0.0,7.0,7.798998,7.5235,9.5547495
2016-10-24 22:00:00+00:00,12.7235,8.212238,0,36413.652,1124.7457,7.8625183,12.24,317.96832,3.61,0.63122433,0,3.0,11.993235,0.0,0.0,0.0,0.0,9.71692,9.3235,10.756833
2016-10-25 22:00:00+00:00,13.3735,4.4389086,0,36196.21,30515.463,9.504273,15.4800005,179.11522,7.44,0.97798896,0,3.0,12.20698,0.0,0.0,0.0,0.0,8.558845,5.9235,9.861001
2016-10-26 22:00:00+00:00,14.4735,8.636418,0,35979.21,0.0,16.299694,30.960001,221.63342,2.92,0.61090463,0,51.0,13.050356,0.3,0.3,0.0,2.0,10.547894,10.2734995,12.194331
2016-10-27 22:00:00+00:00,14.7235,9.43676,0,35762.85,12095.748,17.76081,34.92,242.41429,4.28,0.9032697,0,3.0,13.243147,0.0,0.0,0.0,0.0,11.368625,11.6235,13.081832
2016-10-28 22:00:00+00:00,16.0235,9.545746,0,35547.324,10442.652,7.491114,17.28,286.15405,4.17,0.7522736,0,3.0,15.551626,0.0,0.0,0.0,0.0,12.502933,10.4735,13.031834
2016-10-29 22:00:00+00:00,12.8235,4.5942307,0,35332.84,18996.383,10.495713,18.0,85.39324,4.47,0.71577704,0,3.0,11.214164,0.0,0.0,0.0,0.0,8.121433,6.5235,9.775583
2016-10-30 22:00:00+00:00,16.0735,6.1873055,0,35119.613,30889.219,9.531505,16.199999,97.51052,7.76,1.0961717,0,3.0,15.1669235,0.0,0.0,0.0,0.0,10.169312,7.9235,11.463084
2016-10-31 22:00:00+00:00,14.5735,3.128141,0,34907.85,26212.25,15.629972,28.08,290.32324,6.49,0.8959825,0,3.0,13.687489,0.0,0.0,0.0,0.0,8.332291,5.3234997,9.894334
2016-11-01 22:00:00+00:00,10.6735,3.8739357,0,34697.785,27855.156,17.595861,34.92,293.54343,5.83,0.9683657,0,51.0,8.651139,0.3,0.3,0.0,2.0,5.652426,6.8735,8.5485
2016-11-02 22:00:00+00:00,10.7235,3.304263,0,34489.64,26530.018,13.276144,24.119999,231.7938,4.92,0.742614,0,3.0,8.003092,0.0,0.0,0.0,0.0,5.3050127,5.5235,7.831833
2016-11-03 22:00:00+00:00,10.1735,2.1419916,0,34283.652,18206.838,18.581022,32.399998,198.0305,4.68,0.8285396,0,53.0,6.691621,2.8000002,2.8000002,0.0,8.0,4.4071097,5.7735,7.819334
2016-11-04 22:00:00+00:00,10.1735,3.35498,0,34080.055,25467.357,20.240196,34.56,251.52435,5.6,0.9078222,0,51.0,6.688628,0.2,0.2,0.0,1.0,4.944184,7.0235,8.25475
2016-11-05 22:00:00+00:00,7.9235,-0.009437561,0,33879.094,28331.826,23.770906,44.639996,257.06317,5.18,0.85109746,0,51.0,3.1618328,0.8,0.8,0.0,4.0,1.6974329,4.4235,5.979749
2016-11-06 22:00:00+00:00,6.7735,-0.07441807,0,33681.035,8146.652,18.899143,34.2,219.10107,2.93,0.43629333,0,51.0,4.3748198,1.3000001,1.3000001,0.0,7.0,1.8805208,3.1735,4.94225
2016-11-07 22:00:00+00:00,5.3735,-1.7407737,0,33486.125,5668.175,13.896187,22.319998,222.41689,2.8,0.40333527,0,51.0,1.7412724,0.7,0.7,0.0,3.0,0.083116256,1.6235,3.1589172
2016-11-08 22:00:00+00:00,5.9235,-2.232244,0,33294.637,0.0,19.130875,38.16,175.07132,0.92,0.22296765,0,61.0,1.9520941,16.0,16.0,0.0,20.0,0.34641743,1.8735,4.136
2016-11-09 22:00:00+00:00,9.5234995,1.270504,0,33106.598,23061.303,18.455048,37.44,248.71696,4.38,0.61590326,0,53.0,6.1243677,1.5000001,1.5000001,0.0,7.0,3.2063196,4.7735,6.752667
2016-11-10 22:00:00+00:00,6.2735,-1.1695623,0,32920.133,23422.707,20.172853,38.519997,351.82343,4.42,0.5523372,0,3.0,2.2345285,0.0,0.0,0.0,0.0,0.75587034,1.9235,4.4172506
2016-11-11 22:00:00+00:00,6.3735,-3.5075212,0,32735.0,7477.5054,18.888851,35.64,158.8504,3.73,0.65128195,0,55.0,1.97332,1.6,1.6,0.0,3.0,-0.3091382,0.22350001,3.4151666
2016-11-12 22:00:00+00:00,6.7235,1.4887319,0,32551.385,0.0,13.049689,26.64,140.86958,1.2,0.2682644,0,51.0,4.9638815,1.7000003,1.7000003,0.0,8.0,2.9967775,4.8234997,5.536
2016-11-13 22:00:00+00:00,6.4235,-4.0299063,0,32369.52,0.0,19.242327,33.839996,187.47305,2.51,0.30436683,0,53.0,2.9631987,1.5,1.5,0.0,4.0,0.105106354,-0.6765,3.29225
2016-11-14 22:00:00+00:00,12.3735,2.9009814,0,32189.623,0.0,20.61766,37.079998,218.2504,1.18,0.22847919,0,51.0,11.15511,0.4,0.4,0.0,2.0,8.004475,6.8735,10.365167
2016-11-15 22:00:00+00:00,12.9235,7.5822773,0,32011.926,1108.7329,24.248611,46.079998,231.26944,0.72,0.2666284,0,61.0,10.612884,7.9,7.9,0.0,15.0,9.529471,10.9235,12.127666
2016-11-16 22:00:00+00:00,11.2235,5.1849594,0,31836.662,763.3688,32.978832,73.439995,224.17538,1.33,0.57685554,0,53.0,8.0770445,5.3,5.3,0.0,17.0,6.3558574,8.7734995,10.421415
2016-11-17 22:00:00+00:00,10.6735,0.19570255,0,31664.08,25260.643,32.399998,87.84,226.43262,4.33,0.93576133,0,63.0,6.1274796,10.800001,10.800001,0.0,15.0,2.5418952,5.0235,7.61725
2016-11-18 22:00:00+00:00,7.5734997,-0.43240523,0,31494.422,24104.988,24.798225,49.32,207.5363,3.58,0.92432594,0,51.0,2.72824,0.1,0.1,0.0,1.0,0.9701682,4.5235,5.7776666
2016-11-19 22:00:00+00:00,12.5234995,-0.48651934,0,31327.938,25200.0,49.26873,92.159996,191.80283,3.65,1.6187893,0,61.0,7.6087446,6.6000004,6.6000004,0.0,9.0,3.6914613,6.2235,9.506833
2016-11-20 22:00:00+00:00,14.2235,6.9398155,0,31164.889,6156.574,27.56058,58.679996,169.8647,2.2,0.91468483,0,61.0,10.4468155,7.1,7.1,0.0,15.0,8.720548,9.6235,12.202666
2016-11-21 22:00:00+00:00,13.0234995,5.184561,0,31005.537,22996.32,33.847656,54.0,183.93489,5.02,1.5045061,0,51.0,9.255281,0.2,0.2,0.0,1.0,6.966128,7.9735,11.19225
2016-11-22 22:00:00+00:00,12.3235,3.3525782,0,30850.152,23060.318,16.299694,28.08,66.069534,3.55,0.475795,0,55.0,11.148391,1.9,1.9,0.0,4.0,6.644057,5.7235,8.794333
2016-11-23 22:00:00+00:00,10.1235,2.2631779,0,30699.008,21680.672,25.984919,52.56,48.799614,4.07,0.6327638,0,3.0,6.175336,0.0,0.0,0.0,0.0,4.338434,6.6235,8.442251
2016-11-24 22:00:00+00:00,7.7235,-1.0639162,0,30552.385,25254.484,23.688984,42.12,55.290943,4.59,0.81518376,0,3.0,3.58703,0.0,0.0,0.0,0.0,0.90287995,4.0735,5.521417
2016-11-25 22:00:00+00:00,7.4235,-1.4313724,0,30410.559,21046.717,11.440979,22.319998,51.600456,3.2,0.4036866,0,3.0,4.9000406,0.0,0.0,0.0,0.0,1.0649859,1.9735,4.152667
2016-11-26 22:00:00+00:00,8.0735,-0.90175843,0,30273.822,8695.392,13.37825,28.08,15.376345,2.22,0.39357215,0,3.0,5.061137,0.0,0.0,0.0,0.0,2.0962238,1.5735,4.915167
2016-11-27 22:00:00+00:00,4.8735,-5.812513,0,30142.475,25216.639,19.878391,36.36,58.059357,4.95,0.6014988,0,3.0,1.2270994,0.0,0.0,0.0,0.0,-2.4307997,-0.5765,2.2505834
2016-11-28 22:00:00+00:00,2.4735,-7.3058786,0,30016.795,25122.371,16.62249,31.319998,78.34071,4.94,0.49571356,0,0.0,-1.4562225,0.0,0.0,0.0,0.0,-5.43944,-3.2765,-1.1369168
2016-11-29 22:00:00+00:00,3.3235002,-8.215701,0,29896.898,25018.887,12.538134,23.4,226.69229,4.82,0.47952488,0,3.0,-0.6890774,0.0,0.0,0.0,0.0,-5.1146164,-4.1265,-1.0285835
2016-11-30 22:00:00+00:00,5.8735,-4.460531,0,29781.416,14021.08,14.05845,29.519999,239.17339,2.4,0.323457,0,3.0,3.2006445,0.0,0.0,0.0,0.0,-0.44764993,-0.1265,3.136
2016-12-01 22:00:00+00:00,9.3735,2.2610927,0,29670.145,13360.674,11.298495,22.68,317.3708,2.34,0.32365084,0,51.0,6.975542,0.1,0.1,0.0,1.0,4.528641,5.1235,6.865167
2016-12-02 22:00:00+00:00,4.5235,-4.9308405,0,29563.24,17602.916,14.973577,27.0,65.88093,3.74,0.32233962,0,3.0,1.5732775,0.0,0.0,0.0,0.0,-1.0169419,-0.5765,2.6672497
2016-12-03 22:00:00+00:00,3.6735,-7.173185,0,29460.855,24510.205,14.934577,23.759998,85.666725,4.65,0.49125487,0,0.0,-0.63077307,0.0,0.0,0.0,0.0,-4.7389045,-2.5765,-0.3473333
2016-12-04 22:00:00+00:00,5.9235,-6.1738043,0,29363.156,24395.775,9.178235,15.4800005,145.70854,4.36,0.3916114,0,3.0,3.5621123,0.0,0.0,0.0,0.0,-2.891967,-2.3765,0.5255833
2016-12-05 22:00:00+00:00,6.6235,-5.1862373,0,29270.297,24286.857,14.044615,24.119999,172.81583,3.88,0.37237054,0,3.0,4.2352285,0.0,0.0,0.0,0.0,-1.5156713,-1.6265,1.8630834
2016-12-06 22:00:00+00:00,9.6235,-0.99316025,0,29182.434,19752.377,21.67487,37.44,194.03627,3.51,0.87176865,0,3.0,5.692354,0.0,0.0,0.0,0.0,1.7932754,3.3235002,6.0630836
2016-12-07 22:00:00+00:00,8.3735,-0.6556246,0,29099.729,15426.498,20.49156,38.519997,201.15598,3.24,0.9899759,0,3.0,4.150487,0.0,0.0,0.0,0.0,1.5929389,4.3735,6.2193336
2016-12-08 22:00:00+00:00,10.8735,3.0708418,0,29022.328,19920.32,17.174677,35.28,208.86336,2.88,0.6611051,0,3.0,7.975339,0.0,0.0,0.0,0.0,5.0518613,6.7735,8.425582
2016-12-09 22:00:00+00:00,9.4735,0.27549696,0,28950.393,17980.383,21.370783,37.44,210.98933,2.74,0.43261585,0,3.0,6.282234,0.0,0.0,0.0,0.0,3.2814143,4.2735,6.94225
2016-12-10 22:00:00+00:00,9.7734995,1.7435522,0,28884.084,20708.47,31.435646,56.88,256.75333,3.43,0.46953097,0,53.0,5.5603094,1.6,1.6,0.0,4.0,4.13372,5.3234997,7.640167
2016-12-11 22:00:00+00:00,7.5734997,2.004037,0,28823.549,5227.6875,15.856356,28.8,203.50574,1.95,0.3148017,0,55.0,4.824465,1.1,1.1,0.0,1.0,3.3964891,5.3735,6.190167
2016-12-12 22:00:00+00:00,8.1735,1.3244696,0,28768.93,0.0,16.676977,29.519999,197.29588,1.09,0.252525,0,61.0,5.553396,4.2000003,4.2000003,0.0,7.0,3.4508631,5.2235,6.654749
2016-12-13 22:00:00+00:00,9.7734995,1.7290173,0,28720.385,23639.428,11.542478,20.519999,163.61586,3.8,0.3867384,0,3.0,8.260102,0.0,0.0,0.0,0.0,4.62129,4.5734997,7.1297507
2016-12-14 22:00:00+00:00,8.7734995,-0.616241,0,28678.05,23521.867,17.388409,29.519999,150.89597,3.63,0.39515677,0,3.0,5.916812,0.0,0.0,0.0,0.0,1.7072521,3.0735002,5.204749
2016-12-15 22:00:00+00:00,9.6735,-0.4018216,0,28642.072,23329.059,15.646544,27.359999,157.42435,3.7,0.4810236,0,3.0,7.4598703,0.0,0.0,0.0,0.0,2.7021215,3.5735002,5.9130836
2016-12-16 22:00:00+00:00,7.5734997,-2.1431935,0,28612.578,10508.7295,9.220499,16.56,220.0136,1.99,0.23494077,0,3.0,5.8669157,0.0,0.0,0.0,0.0,2.3407106,1.0235,4.736
2016-12-17 22:00:00+00:00,7.6735,3.7524357,0,28589.71,0.0,9.504272,19.44,233.08203,0.99,0.19782843,0,3.0,5.724101,0.0,0.0,0.0,0.0,4.573541,6.0734997,6.633917
2016-12-18 22:00:00+00:00,6.4235,0.7446909,0,28573.59,16933.674,14.830076,26.64,77.84165,2.66,0.4008548,0,3.0,4.703561,0.0,0.0,0.0,0.0,3.1386662,4.2735,5.856833
2016-12-19 22:00:00+00:00,5.1235,-5.127551,0,28564.312,20949.117,14.007655,23.759998,131.18582,3.45,0.32913554,0,3.0,2.4279685,0.0,0.0,0.0,0.0,-1.8544701,-1.7765,1.5151668
2016-12-20 22:00:00+00:00,5.9735,-2.8802586,0,28561.742,10091.117,23.795427,43.92,197.51747,2.43,0.5278587,0,55.0,1.3061857,1.8,1.8,0.0,5.0,-0.87442476,1.6735,4.0380836
2016-12-21 22:00:00+00:00,8.2235,1.5729303,0,28565.762,0.0,20.188908,38.16,208.6423,1.4,0.23402284,0,55.0,6.5102024,9.900001,9.900001,0.0,10.0,4.0952506,5.8234997,6.7339168
2016-12-22 22:00:00+00:00,6.7735,-0.15737438,0,28576.299,13164.136,28.99062,52.56,203.13805,2.58,0.37901813,0,3.0,2.8363647,0.0,0.0,0.0,0.0,0.9693992,4.0235,5.196416
2016-12-23 22:00:00+00:00,8.9735,0.32163906,0,28593.275,15230.636,30.261421,55.8,236.34233,2.88,0.82987976,0,51.0,4.5350323,0.1,0.1,0.0,1.0,3.032914,5.8735,7.625583
2016-12-24 22:00:00+00:00,10.4235,3.7912235,0,28616.607,0.0,26.368616,47.519997,228.21893,1.05,0.59618014,0,51.0,6.28642,0.6,0.6,0.0,4.0,5.15826,8.2235,9.390167
2016-12-25 22:00:00+00:00,10.8235,-0.43217444,0,28646.203,17620.605,24.850431,44.639996,253.62418,2.67,0.7885566,0,61.0,7.0504093,2.3,2.3,0.0,3.0,4.746525,3.7235,8.677667
2016-12-26 22:00:00+00:00,7.7235,-1.1317735,0,28681.965,23568.604,15.893093,30.239998,259.67853,3.89,0.40258712,0,3.0,5.766301,0.0,0.0,0.0,0.0,0.8408279,1.6735,3.9714167
2016-12-27 22:00:00+00:00,2.8735,-3.1557348,0,28723.805,7331.6094,11.013882,18.359999,121.23473,2.4,0.20230769,0,3.0,-0.005599022,0.0,0.0,0.0,0.0,-1.8446494,-0.3265,1.14225
2016-12-28 22:00:00+00:00,3.7235,-7.2712393,0,28771.613,23584.39,9.726664,18.72,133.31274,4.21,0.307045,0,0.0,1.1477156,0.0,0.0,0.0,0.0,-4.0838485,-3.5265,-0.62441653
2016-12-29 22:00:00+00:00,3.2735002,-7.7110424,0,28825.285,23594.764,12.783802,23.759998,203.3021,4.27,0.30168703,0,2.0,-0.05720377,0.0,0.0,0.0,0.0,-5.0793386,-3.6764998,-1.2744166
2016-12-30 22:00:00+00:00,0.123500004,-5.8485546,0,28884.719,1457.8514,14.33234,25.919998,211.63245,2.12,0.18264912,0,71.0,-3.749002,0.0,0.0,0.07,0.0,-5.231574,-1.8265,-1.1869167
2016-12-31 22:00:00+00:00,0.25800002,-9.301075,0,28949.799,2967.9646,21.479664,38.16,211.49135,1.47,0.22482635,0,3.0,-5.048713,0.0,0.0,0.0,0.0,-6.9071174,-3.9420002,-1.6677918
2017-01-01 22:00:00+00:00,4.058,-5.7356577,0,29020.41,23643.04,20.746122,37.44,270.10397,4.06,0.30686402,0,73.0,0.8040457,3.3,1.9000001,0.98,10.0,-3.2792284,-2.1920002,0.383
2017-01-02 22:00:00+00:00,3.358,-6.7398663,0,29096.44,13949.193,22.930048,40.32,242.34737,2.88,0.28127325,0,3.0,-1.3648517,0.0,0.0,0.0,0.0,-3.7911527,-1.9920001,0.7975833
2017-01-03 22:00:00+00:00,6.0080004,-1.9946744,0,29177.768,10657.031,24.951921,47.16,289.4889,1.86,0.46340317,0,51.0,1.8376794,1.6000001,1.6000001,0.0,8.0,-0.7592699,2.608,4.0642505
2017-01-04 22:00:00+00:00,3.8079998,-7.926982,0,29264.275,23845.41,12.88981,28.08,3.8413577,3.97,0.376608,0,51.0,0.41317606,0.6,0.6,0.0,4.0,-3.1654415,-3.9919999,0.6142501
2017-01-05 22:00:00+00:00,0.55799997,-8.355846,0,29355.846,22652.5,15.175612,27.359999,166.50974,4.03,0.43335205,0,3.0,-3.6884408,0.0,0.0,0.0,0.0,-6.931177,-4.3919997,-2.7857497
2017-01-06 22:00:00+00:00,2.258,-7.7681417,0,29452.354,0.0,22.862123,41.039997,215.41898,0.49,0.5696047,0,73.0,-0.77248573,2.4,1.0,0.97999996,9.0,-5.812238,-2.242,-0.62325
2017-01-07 22:00:00+00:00,4.008,-1.2781165,0,29553.676,0.0,8.404285,15.84,273.15784,1.28,0.17653476,0,51.0,2.1978583,0.6,0.6,0.0,3.0,0.021101812,1.458,2.5538332
2017-01-08 22:00:00+00:00,5.458,-1.4845309,0,29659.846,0.0,24.36591,42.12,201.07706,0.7,0.11976561,0,53.0,1.0663662,1.7,1.7,0.0,7.0,-0.22504854,1.8080001,3.6059167
2017-01-09 22:00:00+00:00,6.308,-2.2161257,0,29772.049,10800.0,27.21038,50.039997,238.49937,2.59,0.30126458,0,61.0,2.5892015,3.8999994,3.8999994,0.0,7.0,0.4984653,1.5580001,4.2288337
2017-01-10 22:00:00+00:00,9.658,-0.06512308,0,29890.318,7787.4126,28.66468,54.0,250.7537,1.48,0.6600579,0,53.0,4.7114573,1.4000001,1.4000001,0.0,6.0,1.5884398,4.158,6.3829994
2017-01-11 22:00:00+00:00,6.708,-2.0903106,0,30014.371,2244.164,26.980793,47.16,222.14278,2.1,0.7377485,0,63.0,1.8912325,9.300001,9.300001,0.0,9.0,-0.09613521,3.258,4.8684173
2017-01-12 22:00:00+00:00,5.558,-6.8666124,0,30143.926,12484.096,41.66679,73.439995,280.16492,3.27,0.4690828,0,75.0,0.13798285,15.200001,6.799999,5.88,19.0,-3.5051372,1.0580001,2.4809167
2017-01-13 22:00:00+00:00,3.158,-4.6476,0,30278.701,23105.436,26.66188,51.12,292.43378,3.42,0.4244775,0,73.0,-1.896425,5.1999993,2.8999999,1.61,16.0,-3.5355413,0.158,1.6017499
2017-01-14 22:00:00+00:00,3.158,-4.303057,0,30418.434,4768.684,16.418526,30.960001,269.7263,2.49,0.24429116,0,73.0,-0.37471437,2.2999997,1.2,0.77,12.0,-2.501332,-0.542,1.0830001
2017-01-15 22:00:00+00:00,2.008,-4.167808,0,30562.836,6159.131,10.182337,18.0,19.204079,2.79,0.25783142,0,71.0,-0.88009596,0.2,0.0,0.14,1.0,-2.3477023,-0.642,0.7496665
2017-01-16 22:00:00+00:00,-0.692,-8.046499,0,30711.648,23572.145,10.390226,20.16,63.480038,4.74,0.37002233,0,3.0,-4.7019362,0.0,0.0,0.0,0.0,-6.6314282,-3.9919999,-2.6336668
2017-01-17 22:00:00+00:00,0.008000001,-9.935963,0,30864.605,26171.332,14.48972,29.16,63.913033,4.98,0.43535885,0,1.0,-4.913333,0.0,0.0,0.0,0.0,-7.882902,-5.192,-3.3378334
2017-01-18 22:00:00+00:00,2.758,-9.209319,0,31021.45,26351.855,13.661038,27.359999,66.25049,5.13,0.76195806,0,0.0,-2.116055,0.0,0.0,0.0,0.0,-6.9153366,-4.442,-2.1545
2017-01-19 22:00:00+00:00,3.5579998,-8.616045,0,31181.922,26536.088,13.358861,25.199999,78.84218,5.32,0.9059454,0,2.0,-1.0941744,0.0,0.0,0.0,0.0,-6.0135436,-3.8420002,-1.2961665
2017-01-20 22:00:00+00:00,2.958,-8.130281,0,31345.773,26723.71,9.3669195,19.08,111.88676,5.41,0.56441176,0,2.0,-0.6928191,0.0,0.0,0.0,0.0,-5.67808,-4.042,-1.6711665
2017-01-21 22:00:00+00:00,2.908,-9.073217,0,31512.758,26862.598,10.853866,14.04,214.249,5.55,0.48575866,0,3.0,-0.38279605,0.0,0.0,0.0,0.0,-5.823277,-5.092,-2.137833
2017-01-22 22:00:00+00:00,2.258,-6.2131114,0,31682.645,0.0,9.605998,17.28,278.30557,2.61,0.2582483,0,3.0,-0.33731747,0.0,0.0,0.0,0.0,-3.3669262,-2.542,-0.3149167
2017-01-23 22:00:00+00:00,2.408,-4.069826,0,31855.188,967.4032,10.799999,18.72,232.50183,2.01,0.23892704,0,71.0,0.015471935,0.70000005,0.5,0.14,3.0,-2.35159,-0.44199997,0.6788333
2017-01-24 22:00:00+00:00,1.008,-8.217003,0,32030.158,18549.781,10.948973,23.4,103.7223,4.23,0.42713398,0,3.0,-2.9243298,0.0,0.0,0.0,0.0,-4.8061624,-3.8420002,-1.0565833
2017-01-25 22:00:00+00:00,1.8080001,-9.83802,0,32207.342,27702.639,11.923557,24.48,129.3145,6.05,0.6230312,0,0.0,-2.5368123,0.0,0.0,0.0,0.0,-7.1997313,-5.192,-2.7815838
2017-01-26 22:00:00+00:00,7.5080004,-8.590302,0,32386.514,27810.504,25.068514,44.639996,162.588,4.97,1.2677138,0,3.0,2.9012575,0.0,0.0,0.0,0.0,-2.3723612,-4.592,2.5788336
2017-01-27 22:00:00+00:00,10.308001,-1.4394836,0,32567.469,21600.0,24.693481,43.199997,179.57594,4.8,1.4274414,0,3.0,6.5772476,0.0,0.0,0.0,0.0,1.915464,4.5080004,6.678833
2017-01-28 22:00:00+00:00,6.8580003,-2.1146991,0,32750.227,28313.465,25.071098,46.079998,201.73293,5.84,0.6096953,0,55.0,2.358922,3.4,3.4,0.0,6.0,0.030991951,2.5579998,4.4684167
2017-01-29 22:00:00+00:00,8.058,0.4195099,0,32936.652,0.0,29.144438,51.12,218.35661,0.95,0.4148086,0,61.0,4.8035355,6.9999995,6.9999995,0.0,5.0,2.6624749,4.958,6.664251
2017-01-30 22:00:00+00:00,4.308,-3.524037,0,33126.926,22070.025,14.587776,25.56,88.94559,4.39,0.43021667,0,3.0,2.184465,0.0,0.0,0.0,0.0,-0.9350986,0.058,2.3100834
2017-01-31 22:00:00+00:00,9.308001,-5.02868,0,33320.77,12228.008,18.733839,38.88,163.61392,3.16,0.4539087,0,51.0,6.48242,1.4,1.4,0.0,6.0,2.8717346,-1.042,6.155916
2017-02-01 22:00:00+00:00,13.008,4.004614,0,33517.9,23565.809,23.936617,43.199997,172.45665,5.31,1.0041116,0,51.0,9.647707,0.3,0.3,0.0,3.0,6.419813,7.458,9.955916
2017-02-02 22:00:00+00:00,10.808001,3.108522,0,33718.05,22752.25,23.210928,42.12,186.48642,5.08,0.93971306,0,53.0,7.7967625,1.3000001,1.3000001,0.0,3.0,5.563322,7.458,9.145501
